date,action,symbol,price,shares
2021-05-26,BUY,WDC,76.2797,4366.3741
2021-05-26,BUY,AMAT,137.1085,2429.2135
2021-05-26,BUY,LRCX,62.4833,5330.4748
2021-06-08,SELL,LRCX,62.4353,5330.4748
2021-06-09,BUY,NVDA,17.0052,19539.6757
2021-06-15,SELL,WDC,76.443,4366.3741
2021-06-16,BUY,GOOG,123.0032,2709.2238
2021-06-29,SELL,GOOG,123.3183,2709.2238
2021-06-30,BUY,CRWD,237.5854,1403.9613
2021-07-07,SELL,AMAT,135.0754,2429.2135
2021-07-08,BUY,GOOG,126.4091,2591.5893
2021-07-13,SELL,CRWD,246.8974,1403.9613
2021-07-14,BUY,INTU,494.6636,699.6236
2021-07-27,SELL,NVDA,18.8173,19539.6757
2021-07-28,BUY,GOOGL,132.8694,2762.8221
2021-08-03,SELL,GOOG,133.3599,2591.5893
2021-08-03,SELL,GOOGL,132.4165,2762.8221
2021-08-04,BUY,NVDA,19.8616,17881.5981
2021-08-04,BUY,AMD,121.2569,2928.9697
2021-08-24,SELL,INTU,542.0791,699.6236
2021-08-25,BUY,REGN,672.7831,562.8011
2021-08-31,SELL,AMD,113.0384,2928.9697
2021-09-01,BUY,ADBE,657.0501,503.089
2021-09-08,SELL,REGN,672.7932,562.8011
2021-09-08,SELL,ADBE,654.4155,503.089
2021-09-09,BUY,ISRG,349.3529,1011.502
2021-09-09,BUY,PANW,72.8083,4853.4459
2021-09-14,SELL,ISRG,339.2315,1011.502
2021-09-15,BUY,COST,397.4335,861.9878
2021-09-21,SELL,COST,389.9978,861.9878
2021-09-22,BUY,INTU,550.6699,609.5011
2021-10-05,SELL,NVDA,20.0386,17881.5981
2021-10-06,BUY,TSLA,255.3985,1400.7397
2021-10-12,SELL,INTU,516.347,609.5011
2021-10-12,SELL,TSLA,262.8933,1400.7397
2021-10-13,BUY,AMD,111.4457,3059.1723
2021-10-13,BUY,NFLX,59.7987,5701.3247
2021-10-19,SELL,NFLX,60.6761,5701.3247
2021-10-20,BUY,NVDA,21.6573,15947.4853
2021-10-26,SELL,PANW,75.9376,4853.4459
2021-10-27,BUY,TSLA,338.6368,1086.6146
2021-11-16,SELL,TSLA,344.1412,1086.6146
2021-11-17,BUY,DDOG,172.2318,2167.7125
2021-11-23,SELL,DDOG,162.4189,2167.7125
2021-11-24,BUY,TSLA,364.1326,965.3426
2021-11-30,SELL,TSLA,373.5165,965.3426
2021-12-01,BUY,DDOG,148.9399,2417.0357
2021-12-07,SELL,DDOG,160.2373,2417.0357
2021-12-08,BUY,MRVL,90.7308,4261.8158
2021-12-14,SELL,NVDA,27.7689,15947.4853
2021-12-15,BUY,DDOG,154.8149,2855.8935
2021-12-21,SELL,DDOG,160.6718,2855.8935
2021-12-22,BUY,AVGO,63.6777,7194.4487
2021-12-28,SELL,AVGO,65.0189,7194.4487
2021-12-29,BUY,DDOG,162.6815,2870.7966
2022-01-04,SELL,DDOG,142.8113,2870.7966
2022-01-05,BUY,TSLA,355.0358,1152.9116
2022-01-11,SELL,MRVL,85.763,4261.8158
2022-01-12,BUY,QCOM,180.6722,2019.7902
2022-01-19,SELL,AMD,130.9559,3059.1723
2022-01-19,SELL,QCOM,167.1523,2019.7902
2022-01-20,BUY,MU,85.552,4307.5856
2022-01-20,BUY,KLAC,38.4468,9585.2573
2022-01-25,SELL,MU,81.1774,4307.5856
2022-01-26,BUY,QCOM,161.8509,2157.0307
2022-02-01,SELL,TSLA,303.8517,1152.9116
2022-02-01,SELL,KLAC,38.9233,9585.2573
